web-scraper-order,web-scraper-start-url,Competition_selector,Competition_selector-href,Fixtures_selector,Fixtures_selector-href,Match_data
"1554128974-132","https://www.world.rugby/sevens-series/standings/mens?series=28","Vancouver","https://www.world.rugby/sevens-series/stage/1882/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1882/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2019- Vancouver , </span><span>Pool C, </span><span>Match 19</span></div><div class=""match""> <div class=""tLogo ESP""></div>   <div class=""teamName left"">Spain 7s</div><div class=""teamNameAbr left"">ESP</div><div class=""result left"">   10 - 26 </div><div class=""teamName left"">France 7s</div><div class=""teamNameAbr left"">FRA</div><div class=""tLogo second FRA""></div></div><div class=""info info--venue"">BC Place, Vancouver</div><div class=""matchBtns""> </div>"
"1554129337-509","https://www.world.rugby/sevens-series/standings/mens?series=21","Dubai","https://www.world.rugby/sevens-series/stage/1629/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1629/fixtures","<div class=""info""><span>2015/16 HSBC World Rugby Women's Sevens Series - Dubai, </span><span>Pool B, </span><span>Match 13</span></div><div class=""match""> <div class=""tLogo CAN""></div>   <div class=""teamName left"">Canada 7s</div><div class=""teamNameAbr left"">CAN</div><div class=""result left"">   35 - 5 </div><div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""tLogo second USA""></div></div><div class=""info info--venue"">The Sevens, Dubai</div><div class=""matchBtns""> </div>"
"1554129290-460","https://www.world.rugby/sevens-series/standings/mens?series=22","Sydney","https://www.world.rugby/sevens-series/stage/1687/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1687/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2016-17 - Sydney, </span><span>Pool D, </span><span>Match 9</span></div><div class=""match""> <div class=""tLogo ARG""></div>   <div class=""teamName left"">Argentina 7s</div><div class=""teamNameAbr left"">ARG</div><div class=""result left"">   19 - 14 </div><div class=""teamName left"">Russia 7s</div><div class=""teamNameAbr left"">RUS</div><div class=""tLogo second RUS""></div></div><div class=""info info--venue"">Allianz Stadium, Sydney</div><div class=""matchBtns""> </div>"
"1554129914-1063","https://www.world.rugby/sevens-series/standings/mens?series=6","George","https://www.world.rugby/sevens-series/stage/1432/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1432/fixtures","<div class=""info""><span>2004/05 IRB Sevens World Series - George, </span><span>Bowl Final, </span><span>Match 42</span></div><div class=""match""> <div class=""tLogo CAN""></div>   <div class=""teamName left"">Canada 7s</div><div class=""teamNameAbr left"">CAN</div><div class=""result left"">   12 - 38 </div><div class=""teamName left"">Australia 7s</div><div class=""teamNameAbr left"">AUS</div><div class=""tLogo second AUS""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129844-900","https://www.world.rugby/sevens-series/standings/mens?series=8","Wellington","https://www.world.rugby/sevens-series/stage/1446/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1446/fixtures","<div class=""info""><span>2006/07 IRB Sevens World Series - Wellington, </span><span>Pool B, </span><span>Match 11</span></div><div class=""match""> <div class=""tLogo RSA""></div>   <div class=""teamName left"">South Africa 7s</div><div class=""teamNameAbr left"">RSA</div><div class=""result left"">   31 - 12 </div><div class=""teamName left"">Cook Islands 7s</div><div class=""teamNameAbr left"">COK</div><div class=""tLogo second COK""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129290-489","https://www.world.rugby/sevens-series/standings/mens?series=22","Sydney","https://www.world.rugby/sevens-series/stage/1687/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1687/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2016-17 - Sydney, </span><span>5th Place Semi Final, </span><span>Match 38</span></div><div class=""match""> <div class=""tLogo USA""></div>   <div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""result left"">   19 - 10 </div><div class=""teamName left"">Wales 7s</div><div class=""teamNameAbr left"">WAL</div><div class=""tLogo second WAL""></div></div><div class=""info info--venue"">Allianz Stadium, Sydney</div><div class=""matchBtns""> </div>"
"1554128992-223","https://www.world.rugby/sevens-series/standings/mens?series=28","Sydney","https://www.world.rugby/sevens-series/stage/1880/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1880/fixtures","<div class=""info""><span>HSBC World Rugby Sevens Series 2019- Sydney, </span><span>Pool B, </span><span>Match 20</span></div><div class=""match""> <div class=""tLogo USA""></div>   <div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""result left"">   36 - 14 </div><div class=""teamName left"">Canada 7s</div><div class=""teamNameAbr left"">CAN</div><div class=""tLogo second CAN""></div></div><div class=""info info--venue"">Spotless Stadium, Sydney</div><div class=""matchBtns""> </div>"
"1554129539-617","https://www.world.rugby/sevens-series/standings/mens?series=16","Amsterdam","https://www.world.rugby/sevens-series/stage/1524/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1524/fixtures","<div class=""info""><span>2012/13 IRB Women's Sevens World Series - Amsterdam, </span><span>Cup Quarter Finals, </span><span>Match 19</span></div><div class=""match""> <div class=""tLogo NZL""></div>   <div class=""teamName left"">New Zealand 7s</div><div class=""teamNameAbr left"">NZL</div><div class=""result left"">   14 - 5 </div><div class=""teamName left"">Spain 7s</div><div class=""teamNameAbr left"">ESP</div><div class=""tLogo second ESP""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129655-737","https://www.world.rugby/sevens-series/standings/mens?series=13","Las Vegas","https://www.world.rugby/sevens-series/stage/1490/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1490/fixtures","<div class=""info""><span>2011/12 IRB Sevens World Series - Las Vegas, </span><span>Bowl Quarter Finals, </span><span>Match 26</span></div><div class=""match""> <div class=""tLogo FRA""></div>   <div class=""teamName left"">France 7s</div><div class=""teamNameAbr left"">FRA</div><div class=""result left"">   5 - 21 </div><div class=""teamName left"">USA 7s</div><div class=""teamNameAbr left"">USA</div><div class=""tLogo second USA""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129945-1093","https://www.world.rugby/sevens-series/standings/mens?series=5","Wellington","https://www.world.rugby/sevens-series/stage/1422/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1422/fixtures","<div class=""info""><span>2003/04 IRB Sevens World Series - Wellington, </span><span>Bowl Quarter Finals, </span><span>Match 28</span></div><div class=""match""> <div class=""tLogo PNG""></div>   <div class=""teamName left"">Papua New Guinea 7s</div><div class=""teamNameAbr left"">PNG</div><div class=""result left"">   12 - 24 </div><div class=""teamName left"">South Korea 7s</div><div class=""teamNameAbr left"">KOR</div><div class=""tLogo second KOR""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
"1554129901-1004","https://www.world.rugby/sevens-series/standings/mens?series=6","Singapore","https://www.world.rugby/sevens-series/stage/1431/about","Fixtures & Results","https://www.world.rugby/sevens-series/stage/1431/fixtures","<div class=""info""><span>2004/05 IRB Sevens World Series - Singapore, </span><span>Bowl Quarter Finals, </span><span>Match 27</span></div><div class=""match""> <div class=""tLogo FRA""></div>   <div class=""teamName left"">France 7s</div><div class=""teamNameAbr left"">FRA</div><div class=""result left"">   33 - 5 </div><div class=""teamName left"">China 7s</div><div class=""teamNameAbr left"">CHN</div><div class=""tLogo second CHN""></div></div><div class=""info info--venue""></div><div class=""matchBtns""> </div>"
